{'model_name': 'CFIN', 'conv_size': 256, 'context_size': 32, 'embedding_size': 64, 'deep_layers': [100, 50], 'attn_enable': 1, 'attn_size': 128, 'kernel_size': 5, 'stride': 5, 'batch_norm': 1, 'batch_norm_decay': 0.095, 'dropout_p': 0.1, 'seed': 5, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 50, 'DataSet': 'kddcup2015', 'day': 23, 'future_day': 7, 'data_dilution_ratio': 1.0, 'whether_process': False, 'loss_func': 'MSE', 'cuda': 0, 'bce_weight': 0.05, 'device': device(type='cuda', index=0), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'act_feat_num': 7}
      train: epoch 0 loss 0.084499  rmse 0.1550  df(ActivateDay.Avg) 0.5516  MAE 0.0794
     train: epoch 27 loss 0.054041  rmse 0.1240  df(ActivateDay.Avg) 0.0278  MAE 0.0834
               valid loss 0.018000  rmse 0.1239  df(ActivateDay.Avg) 0.0432  MAE 0.0840
     train: epoch 28 loss 0.054428  rmse 0.1244  df(ActivateDay.Avg) 0.0195  MAE 0.0838
               valid loss 0.018132  rmse 0.1244  df(ActivateDay.Avg) 0.0728  MAE 0.0877
     train: epoch 29 loss 0.054421  rmse 0.1244  df(ActivateDay.Avg) 0.0259  MAE 0.0838
               valid loss 0.018043  rmse 0.1241  df(ActivateDay.Avg) 0.1088  MAE 0.0885
     train: epoch 30 loss 0.054792  rmse 0.1248  df(ActivateDay.Avg) 0.0311  MAE 0.0839
               valid loss 0.018089  rmse 0.1242  df(ActivateDay.Avg) 0.0786  MAE 0.0834
     train: epoch 31 loss 0.054688  rmse 0.1247  df(ActivateDay.Avg) 0.0265  MAE 0.0839
               valid loss 0.017941  rmse 0.1237  df(ActivateDay.Avg) 0.0021  MAE 0.0851
     train: epoch 32 loss 0.054613  rmse 0.1246  df(ActivateDay.Avg) 0.0215  MAE 0.0840
               valid loss 0.018171  rmse 0.1245  df(ActivateDay.Avg) 0.0017  MAE 0.0861
     train: epoch 33 loss 0.054315  rmse 0.1243  df(ActivateDay.Avg) 0.0279  MAE 0.0835
               valid loss 0.018214  rmse 0.1247  df(ActivateDay.Avg) 0.1315  MAE 0.0826
     train: epoch 34 loss 0.054640  rmse 0.1247  df(ActivateDay.Avg) 0.0271  MAE 0.0840
               valid loss 0.018077  rmse 0.1242  df(ActivateDay.Avg) 0.1192  MAE 0.0808
     train: epoch 35 loss 0.054381  rmse 0.1244  df(ActivateDay.Avg) 0.0263  MAE 0.0839
               valid loss 0.018369  rmse 0.1252  df(ActivateDay.Avg) 0.1292  MAE 0.0836
     train: epoch 36 loss 0.054132  rmse 0.1241  df(ActivateDay.Avg) 0.0175  MAE 0.0839
               valid loss 0.019585  rmse 0.1293  df(ActivateDay.Avg) 0.1336  MAE 0.0884
     train: epoch 37 loss 0.054560  rmse 0.1246  df(ActivateDay.Avg) 0.0247  MAE 0.0842
               valid loss 0.018867  rmse 0.1269  df(ActivateDay.Avg) 0.1015  MAE 0.0860
     train: epoch 38 loss 0.053759  rmse 0.1237  df(ActivateDay.Avg) 0.0125  MAE 0.0837
               valid loss 0.018304  rmse 0.1250  df(ActivateDay.Avg) 0.2099  MAE 0.0792
     train: epoch 39 loss 0.054172  rmse 0.1241  df(ActivateDay.Avg) 0.0286  MAE 0.0837
               valid loss 0.018462  rmse 0.1255  df(ActivateDay.Avg) 0.0679  MAE 0.0903
     train: epoch 40 loss 0.054142  rmse 0.1241  df(ActivateDay.Avg) 0.0205  MAE 0.0837
               valid loss 0.018338  rmse 0.1251  df(ActivateDay.Avg) 0.1603  MAE 0.0811
     train: epoch 41 loss 0.054258  rmse 0.1242  df(ActivateDay.Avg) 0.0169  MAE 0.0843
               valid loss 0.018002  rmse 0.1239  df(ActivateDay.Avg) 0.0082  MAE 0.0846
     train: epoch 42 loss 0.054721  rmse 0.1248  df(ActivateDay.Avg) 0.0310  MAE 0.0838
               valid loss 0.018258  rmse 0.1248  df(ActivateDay.Avg) 0.2157  MAE 0.0912
     train: epoch 43 loss 0.054192  rmse 0.1242  df(ActivateDay.Avg) 0.0143  MAE 0.0840
               valid loss 0.018553  rmse 0.1258  df(ActivateDay.Avg) 0.1815  MAE 0.0827
     train: epoch 44 loss 0.053994  rmse 0.1239  df(ActivateDay.Avg) 0.0158  MAE 0.0838
               valid loss 0.018801  rmse 0.1267  df(ActivateDay.Avg) 0.3503  MAE 0.0734
     train: epoch 45 loss 0.053966  rmse 0.1239  df(ActivateDay.Avg) 0.0172  MAE 0.0837
               valid loss 0.018069  rmse 0.1242  df(ActivateDay.Avg) 0.0663  MAE 0.0847
     train: epoch 46 loss 0.053578  rmse 0.1234  df(ActivateDay.Avg) 0.0194  MAE 0.0836
               valid loss 0.018814  rmse 0.1267  df(ActivateDay.Avg) 0.2335  MAE 0.0906
     train: epoch 47 loss 0.054251  rmse 0.1242  df(ActivateDay.Avg) 0.0174  MAE 0.0839
               valid loss 0.018326  rmse 0.1251  df(ActivateDay.Avg) 0.0555  MAE 0.0862
     train: epoch 48 loss 0.054158  rmse 0.1241  df(ActivateDay.Avg) 0.0097  MAE 0.0840
               valid loss 0.018068  rmse 0.1242  df(ActivateDay.Avg) 0.0639  MAE 0.0835
     train: epoch 49 loss 0.053887  rmse 0.1238  df(ActivateDay.Avg) 0.0251  MAE 0.0833
               valid loss 0.018165  rmse 0.1245  df(ActivateDay.Avg) 0.1643  MAE 0.0889
best_epoch: 26.0000
  best_valid_rmse 0.1236  best_valid_df 0.0240  best_valid_MAE 0.0863 
  best_rmse 0.1242  best_df 0.0333 best_MAE 0.0865
